d_loss_step,epoch,g_loss/adv_step,g_loss/rec_step,g_loss/total_step,lr-Adam,lr-Adam-1,step
1.3741674423217773,0,0.6920351982116699,104560.5234375,52280.953125,,,21
,,,,,0.0001599928347812974,9.999570086877845e-05,22
1.3536851406097412,0,0.6601028442382812,97355.53125,48678.42578125,,,22
,,,,,0.00015999216860520206,9.999530116312125e-05,23
1.3632453680038452,0,0.6894686818122864,91188.046875,45594.71484375,,,23
,,,,,0.0001599914728233862,9.999488369403173e-05,24
1.3584167957305908,0,0.7498648166656494,86671.7265625,43336.61328125,,,24
,,,,,0.0001599907474361245,9.999444846167473e-05,25
1.3558413982391357,0,0.7423915863037109,82086.8125,41044.1484375,,,25
,,,,,0.00015998999244370337,9.999399546622204e-05,26
1.3525967597961426,0,0.6974459886550903,79083.2109375,39542.3046875,,,26
,,,,,0.00015998920784642082,9.999352470785251e-05,27
1.3480182886123657,0,0.728562593460083,73596.0234375,36798.7421875,,,27
,,,,,0.0001599883936445866,9.999303618675199e-05,28
1.3498857021331787,0,0.7540109753608704,71984.328125,35992.91796875,,,28
,,,,,0.00015998754983852218,9.999252990311333e-05,29
1.3322393894195557,0,0.6214258670806885,69979.125,34990.18359375,,,29
,,,,,0.00015998667642856063,9.99920058571364e-05,30
1.3522217273712158,0,1.2588659524917603,65577.609375,32790.0625,,,30
,,,,,0.0001599857734150468,9.99914640490281e-05,31
1.5583586692810059,0,0.5754370093345642,62278.796875,31139.974609375,,,31
,,,,,0.00015998484079833718,9.999090447900233e-05,32
1.370441198348999,0,0.6150529384613037,61712.78515625,30857.0078125,,,32
,,,,,0.00015998387857879995,9.999032714727998e-05,33
1.3604259490966797,0,0.7523864507675171,58947.890625,29474.697265625,,,33
,,,,,0.00015998288675681498,9.9989732054089e-05,34
1.3546628952026367,0,0.7473232746124268,55658.1015625,27829.798828125,,,34
,,,,,0.0001599818653327738,9.99891191996643e-05,35
1.3556597232818604,0,0.6880289912223816,57097.96484375,28549.669921875,,,35
,,,,,0.00015998081430707963,9.99884885842478e-05,36
1.3649351596832275,0,0.7271257638931274,61233.07421875,30617.263671875,,,36
,,,,,0.00015997973368014749,9.99878402080885e-05,37
1.3431886434555054,0,0.6558107137680054,52977.13671875,26489.224609375,,,37
,,,,,0.00015997862345240393,9.998717407144236e-05,38
1.3451173305511475,0,0.8181294202804565,51399.84375,25700.740234375,,,38
,,,,,0.00015997748362428727,9.998649017457236e-05,39
1.3532509803771973,0,0.5988077521324158,49747.390625,24874.294921875,,,39
,,,,,0.00015997631419624748,9.998578851774849e-05,40
1.3901681900024414,0,0.9884278178215027,47449.8125,23725.89453125,,,40
,,,,,0.00015997511516874623,9.998506910124774e-05,41
1.4311206340789795,0,0.8079389929771423,45539.61328125,22770.615234375,,,41
,,,,,0.0001599738865422569,9.998433192535414e-05,42
1.3679254055023193,0,0.5737664103507996,44070.984375,22036.06640625,,,42
,,,,,0.00015997262831726452,9.998357699035873e-05,43
1.3899013996124268,0,0.7280995845794678,45369.51953125,22685.48828125,,,43
,,,,,0.00015997134049426583,9.998280429655951e-05,44
1.3491787910461426,0,0.7425821423530579,42723.609375,21362.546875,,,44
,,,,,0.00015997002307376922,9.998201384426153e-05,45
1.3489038944244385,0,0.6643489599227905,40856.3515625,20428.83984375,,,45
,,,,,0.0001599686760562948,9.998120563377688e-05,46
1.362088918685913,0,0.7556681036949158,41490.2265625,20745.869140625,,,46
,,,,,0.0001599672994423743,9.998037966542459e-05,47
1.3460121154785156,0,0.6502876877784729,37340.265625,18670.783203125,,,47
,,,,,0.0001599658932325513,9.997953593953078e-05,48
1.3258600234985352,0,0.7821036577224731,38090.30859375,19045.935546875,,,48
,,,,,0.00015996445742738087,9.997867445642852e-05,49
1.338350534439087,0,0.5022979974746704,36124.97265625,18062.98828125,,,49
,,,,,0.00015996299202742983,9.997779521645789e-05,50
1.395777702331543,0,1.1807301044464111,35105.38671875,17553.875,,,50
,,,,,0.00015996149703327673,9.997689821996604e-05,51
1.5132633447647095,0,0.9451491832733154,34548.8984375,17275.39453125,,,51
,,,,,0.00015995997244551175,9.997598346730705e-05,52
1.4155540466308594,0,0.7655174136161804,33986.75,16994.140625,,,52
,,,,,0.0001599584182647368,9.997505095884209e-05,53
1.3670940399169922,0,0.6434932351112366,33253.7578125,16627.521484375,,,53
,,,,,0.00015995683449156542,9.997410069493926e-05,54
1.3704975843429565,0,0.6134945154190063,37938.609375,18969.91796875,,,54
,,,,,0.0001599552211266229,9.997313267597375e-05,55
1.3655297756195068,0,0.6627647280693054,32840.2734375,16420.798828125,,,55
,,,,,0.00015995357817054614,9.997214690232769e-05,56
1.3513245582580566,0,0.7015523910522461,30795.42578125,15398.4140625,,,56
,,,,,0.0001599519056239837,9.997114337439024e-05,57
1.343595027923584,0,0.6377856135368347,33246.9140625,16624.095703125,,,57
,,,,,0.000159950203487596,9.99701220925576e-05,58
1.3552746772766113,0,0.7568845748901367,33592.37890625,16796.947265625,,,58
,,,,,0.0001599484717620549,9.996908305723296e-05,59
1.3506313562393188,0,0.634618878364563,31116.6796875,15558.974609375,,,59
,,,,,0.00015994671044804412,9.996802626882649e-05,60
1.326087474822998,0,0.7439101934432983,30985.384765625,15493.4365234375,,,60
,,,,,0.000159944919546259,9.99669517277554e-05,61
1.320694923400879,0,0.624721109867096,28728.34765625,14364.798828125,,,61
,,,,,0.00015994309905740652,9.996585943444391e-05,62
