d_loss_step,epoch,g_loss/adv_step,g_loss/rec_step,g_loss/total_step,lr-Adam,lr-Adam-1,step
,,,,,0.00016,0.0001,0
1.3877298831939697,0,0.6545585989952087,167688.921875,83845.1171875,,,0
,,,,,0.00015985200463212038,9.991120277927223e-05,1
1.3859848976135254,0,0.8242818117141724,161504.8125,80753.234375,,,1
,,,,,0.00015940860259858587,9.964516155915151e-05,2
1.397905945777893,0,0.5890852212905884,158230.296875,79115.734375,,,2
,,,,,0.00015867154380465169,9.920292628279099e-05,3
1.3946609497070312,0,0.6731351613998413,151024.75,75513.046875,,,3
,,,,,0.00015764373708464734,9.85862422507884e-05,4
1.384023666381836,0,0.7465951442718506,139393.84375,69697.671875,,,4
,,,,,0.00015632923872213654,9.779754323328191e-05,5
1.3850066661834717,0,0.707808256149292,130465.828125,65233.625,,,5
,,,,,0.00015473323644161889,9.683994186497131e-05,6
1.3828402757644653,0,0.6709555983543396,124475.1484375,62238.24609375,,,6
,,,,,0.00015286202893495152,9.571721736097089e-05,7
1.3823758363723755,0,0.6905369162559509,117114.5390625,58557.9609375,,,7
,,,,,0.0001507230010032898,9.443380060197386e-05,8
1.3818793296813965,0,0.7124844789505005,110060.78125,55031.1015625,,,8
,,,,,0.00014832459441265118,9.299475664759068e-05,9
1.3820061683654785,0,0.6914368867874146,102969.25,51485.3125,,,9
,,,,,0.0001456762745781211,9.140576474687264e-05,10
1.3805577754974365,0,0.6880968809127808,93992.875,46997.125,,,10
,,,,,0.00014278849320818423,8.967309592491052e-05,11
1.3807644844055176,0,0.710173487663269,87331.078125,43666.25,,,11
,,,,,0.0001396726470566059,8.780358823396352e-05,12
1.3813008069992065,0,0.6707465052604675,84736.953125,42369.14453125,,,12
,,,,,0.00013634103294465167,8.5804619766791e-05,13
