d_loss_epoch,d_loss_step,epoch,g_loss/adv_epoch,g_loss/adv_step,g_loss/rec_epoch,g_loss/rec_step,g_loss/total_epoch,g_loss/total_step,lr-Adam,lr-Adam-1,step
,1.3527690172195435,0,,0.7267165780067444,,77745.609375,,38873.53125,,,34
,,,,,,,,,4.091610607806453e-05,2.8549663646838724e-05,35
,1.3495521545410156,0,,0.6555179357528687,,74792.375,,37396.84375,,,35
,,,,,,,,,3.719320076884828e-05,2.6315920461308974e-05,36
,1.3605769872665405,0,,0.8659006357192993,,75810.0078125,,37905.8671875,,,36
,,,,,,,,,3.365896705534835e-05,2.4195380233209022e-05,37
,1.3644216060638428,0,,0.7362053394317627,,70832.6484375,,35417.0625,,,37
,,,,,,,,,3.032735294339416e-05,2.2196411766036502e-05,38
,1.3418524265289307,0,,0.6369727849960327,,73709.125,,36855.203125,,,38
,,,,,,,,,2.7211506791815823e-05,2.03269040750895e-05,39
,1.3417227268218994,0,,0.7333762645721436,,72861.4609375,,36431.4609375,,,39
,,,,,,,,,2.4323725421878956e-05,1.8594235253127378e-05,40
,1.3499257564544678,0,,0.7447865009307861,,71263.703125,,35632.59375,,,40
,,,,,,,,,2.1675405587348895e-05,1.700524335240934e-05,41
,1.3189127445220947,0,,0.7215890288352966,,71713.609375,,35857.52734375,,,41
,,,,,,,,,1.927699899671024e-05,1.5566199398026146e-05,42
,1.3223614692687988,0,,0.7253101468086243,,73745.2265625,,36873.3359375,,,42
,,,,,,,,,1.7137971065048554e-05,1.4282782639029135e-05,43
,1.3268284797668457,0,,0.7744581699371338,,67056.171875,,33528.859375,,,43
,,,,,,,,,1.5266763558381154e-05,1.3160058135028695e-05,44
,1.311030626296997,0,,0.747259259223938,,74119.8046875,,37060.6484375,,,44
,,,,,,,,,1.3670761277863488e-05,1.2202456766718095e-05,45
,1.3196017742156982,0,,0.7232000231742859,,69837.65625,,34919.5546875,,,45
,,,,,,,,,1.235626291535268e-05,1.1413757749211609e-05,46
,1.328641414642334,0,,0.7369296550750732,,71735.640625,,35868.5546875,,,46
,,,,,,,,,1.1328456195348347e-05,1.0797073717209009e-05,47
,1.3094511032104492,0,,0.7208143472671509,,70160.421875,,35080.9296875,,,47
,,,,,,,,,1.0591397401414169e-05,1.0354838440848501e-05,48
,1.3098809719085693,0,,0.7701799869537354,,66149.359375,,33075.453125,,,48
,,,,,,,,,1.0147995367879634e-05,1.0088797220727781e-05,49
,1.2976834774017334,0,,0.7521419525146484,,72083.515625,,36042.5078125,,,49
,,,,,,,,,1e-05,1e-05,50
,1.2838842868804932,0,,0.7305479049682617,,67825.5625,,33913.5078125,,,50
,,,,,,,,,1.0147995367879634e-05,1.0088797220727781e-05,51
,1.3143703937530518,0,,0.7953282594680786,,68153.3359375,,34077.4609375,,,51
,,,,,,,,,1.0591397401414162e-05,1.03548384408485e-05,52
,1.2876622676849365,0,,0.7758587598800659,,68792.34375,,34396.9453125,,,52
,,,,,,,,,1.1328456195348359e-05,1.079707371720902e-05,53
,1.2986335754394531,0,,0.7487537264823914,,66859.453125,,33430.4765625,,,53
,,,,,,,,,1.2356262915352668e-05,1.141375774921161e-05,54
,1.277873158454895,0,,0.819281816482544,,66512.0,,33256.8203125,,,54
,,,,,,,,,1.3670761277863488e-05,1.2202456766718107e-05,55
,1.2837481498718262,0,,0.7175270915031433,,67930.171875,,33965.8046875,,,55
,,,,,,,,,1.5266763558381154e-05,1.3160058135028713e-05,56
,1.2717299461364746,0,,0.9065932035446167,,67406.0625,,33703.9375,,,56
,,,,,,,,,1.713797106504854e-05,1.4282782639029152e-05,57
,1.2951560020446777,0,,0.7570852041244507,,68739.0625,,34370.28515625,,,57
,,,,,,,,,1.9276998996710262e-05,1.5566199398026194e-05,58
,1.258720874786377,0,,0.7460759878158569,,65167.63671875,,32584.564453125,,,58
,,,,,,,,,2.1675405587348888e-05,1.700524335240938e-05,59
,1.2523987293243408,0,,0.9298077821731567,,65002.515625,,32502.185546875,,,59
,,,,,,,,,2.432372542187895e-05,1.859423525312743e-05,60
,1.2735042572021484,0,,0.6512801647186279,,67413.875,,33707.5859375,,,60
,,,,,,,,,2.7211506791815844e-05,2.032690407508958e-05,61
,1.2753195762634277,0,,0.9623937606811523,,69489.234375,,34745.578125,,,61
,,,,,,,,,3.032735294339416e-05,2.2196411766036584e-05,62
,1.2645881175994873,0,,0.7095737457275391,,67998.046875,,33999.73046875,,,62
,,,,,,,,,3.36589670553484e-05,2.4195380233209144e-05,63
,1.3287080526351929,0,,0.8928585648536682,,69814.3515625,,34908.0703125,,,63
,,,,,,,,,3.719320076884834e-05,2.6315920461309123e-05,64
,1.2271840572357178,0,,0.713051974773407,,66211.171875,,33106.296875,,,64
,,,,,,,,,4.091610607806457e-05,2.854966364683888e-05,65
,1.303368091583252,0,,1.036405324935913,,66935.8671875,,33468.96875,,,65
,,,,,,,,,4.481299037657535e-05,3.0887794225945364e-05,66
,1.2868479490280151,0,,0.5956609845161438,,68200.34375,,34100.765625,,,66
,,,,,,,,,4.886847444237144e-05,3.332108466542304e-05,67
,1.1883745193481445,0,,1.052781581878662,,62948.484375,,31475.294921875,,,67
,,,,,,,,,5.306655313261967e-05,3.5839931879571996e-05,68
,1.2793936729431152,0,,0.6918531656265259,,63837.28515625,,31919.3359375,,,68
,,,,,,,,,5.739065854864926e-05,3.843439512918977e-05,69
,1.1363797187805176,0,,1.1703871488571167,,61408.41796875,,30705.37890625,,,69
,,,,,,,,,6.182372542187904e-05,4.109423525312765e-05,70
,1.2393474578857422,0,,0.2892999053001404,,64557.25,,32278.9140625,,,70
,,,,,,,,,6.634825846263604e-05,4.3808955077581866e-05,71
,1.6725518703460693,0,,1.4252674579620361,,62271.578125,,31137.21484375,,,71
,,,,,,,,,7.09464014060708e-05,4.6567840843642736e-05,72
,1.4322614669799805,0,,1.0107417106628418,,70182.859375,,35092.4375,,,72
,,,,,,,,,7.560000748267731e-05,4.936000448960666e-05,73
,1.28464937210083,0,,0.5814374685287476,,77619.625,,38810.39453125,,,73
,,,,,,,,,8.029071103530169e-05,5.21744266211813e-05,74
,1.1894402503967285,0,,0.9967294335365295,,66181.296875,,33091.64453125,,,74
1.3393937349319458,,0,0.750328540802002,,98350.375,,49175.9375,,,,74
,,,,,,,,,8.500000000000018e-05,5.5000000000000415e-05,75
,1.2043391466140747,1,,0.6600567102432251,,68614.671875,,34308.0,,,75
,,,,,,,,,8.970928896469868e-05,5.7825573378819524e-05,76
,1.2254652976989746,1,,1.1789591312408447,,64912.46484375,,32457.412109375,,,76
,,,,,,,,,9.439999251732305e-05,6.0639995510394165e-05,77
,1.2250370979309082,1,,0.5013406872749329,,63327.73046875,,31664.3671875,,,77
,,,,,,,,,9.905359859392957e-05,6.34321591563581e-05,78
,1.2499668598175049,1,,1.3609802722930908,,59430.6328125,,29716.6796875,,,78
,,,,,,,,,0.00010365174153736436,6.619104492241899e-05,79
,1.343252420425415,1,,0.5290898084640503,,63126.546875,,31563.802734375,,,79
,,,,,,,,,0.00010817627457812131,6.890576474687317e-05,80
,1.3112127780914307,1,,1.2873265743255615,,58052.3828125,,29027.48046875,,,80
,,,,,,,,,0.0001126093414513511,7.156560487081107e-05,81
,1.3100240230560303,1,,0.684995174407959,,60924.80859375,,30463.08984375,,,81
,,,,,,,,,0.00011693344686738069,7.416006812042885e-05,82
,1.3737032413482666,1,,1.0031431913375854,,77369.2578125,,38685.6328125,,,82
,,,,,,,,,0.00012113152555762898,7.667891533457784e-05,83
,1.1898300647735596,1,,0.694278359413147,,71516.703125,,35759.04296875,,,83
,,,,,,,,,0.0001251870096234251,7.911220577405552e-05,84
,1.1804430484771729,1,,1.0530996322631836,,62564.3828125,,31283.24609375,,,84
,,,,,,,,,0.00012908389392193585,8.145033635316197e-05,85
,1.1973025798797607,1,,0.6708686351776123,,61215.3515625,,30608.34765625,,,85
,,,,,,,,,0.0001328067992311521,8.368407953869172e-05,86
,1.0794336795806885,1,,1.341704249382019,,56710.0078125,,28356.34375,,,86
,,,,,,,,,0.000136341032944652,8.580461976679169e-05,87
,1.2026525735855103,1,,0.15143010020256042,,60194.203125,,30097.25390625,,,87
,,,,,,,,,0.00013967264705660627,8.780358823396426e-05,88
,2.3563594818115234,1,,1.4978840351104736,,57917.21484375,,28960.10546875,,,88
,,,,,,,,,0.00014278849320818464,8.96730959249113e-05,89
,1.375346302986145,1,,1.0123778581619263,,65600.921875,,32801.47265625,,,89
,,,,,,,,,0.0001456762745781215,9.140576474687344e-05,90
,1.2530735731124878,1,,0.661704421043396,,69168.1328125,,34584.7265625,,,90
,,,,,,,,,0.00014832459441265156,9.299475664759149e-05,91
,1.2024857997894287,1,,0.8414517641067505,,64028.765625,,32015.22265625,,,91
,,,,,,,,,0.00015072300100329018,9.443380060197467e-05,92
,1.2027082443237305,1,,0.8981744050979614,,59799.58984375,,29900.693359375,,,92
,,,,,,,,,0.0001528620289349519,9.571721736097172e-05,93
,1.173403263092041,1,,0.7525091171264648,,59143.5078125,,29572.5078125,,,93
,,,,,,,,,0.00015473323644161932,9.683994186497216e-05,94
,1.1367664337158203,1,,1.0470867156982422,,55083.4765625,,27542.78515625,,,94
,,,,,,,,,0.00015632923872213697,9.779754323328276e-05,95
,1.1227965354919434,1,,0.5529584884643555,,59293.1796875,,29647.140625,,,95
,,,,,,,,,0.00015764373708464777,9.858624225078925e-05,96
,1.382585048675537,1,,1.8768541812896729,,63207.95703125,,31605.85546875,,,96
,,,,,,,,,0.0001586715438046521,9.920292628279185e-05,97
,1.8219852447509766,1,,0.7458188533782959,,65354.8828125,,32678.1875,,,97
,,,,,,,,,0.00015940860259858625,9.964516155915235e-05,98
,1.2089109420776367,1,,0.7254335880279541,,59745.328125,,29873.390625,,,98
,,,,,,,,,0.00015985200463212082,9.991120277927308e-05,99
,1.1744236946105957,1,,1.0098955631256104,,56441.5078125,,28221.763671875,,,99
,,,,,,,,,0.00016000000000000047,0.00010000000000000087,100
,1.1803687810897827,1,,0.7254675030708313,,53509.53125,,26755.4921875,,,100
,,,,,,,,,0.00015985200463212085,9.99112027792731e-05,101
,1.153876781463623,1,,1.1037678718566895,,55934.75,,27968.48046875,,,101
,,,,,,,,,0.00015940860259858633,9.964516155915238e-05,102
,1.1465485095977783,1,,0.44222506880760193,,57465.625,,28733.25390625,,,102
,,,,,,,,,0.00015867154380465215,9.920292628279186e-05,103
,1.4429173469543457,1,,1.3434960842132568,,58966.234375,,29484.4609375,,,103
,,,,,,,,,0.0001576437370846478,9.858624225078925e-05,104
,1.24635910987854,1,,0.5671041011810303,,65120.32421875,,32560.73046875,,,104
,,,,,,,,,0.000156329238722137,9.779754323328275e-05,105
,1.4620444774627686,1,,1.006561040878296,,64082.7890625,,32042.40234375,,,105
,,,,,,,,,0.00015473323644161932,9.683994186497214e-05,106
,1.1184396743774414,1,,0.9446465969085693,,65950.2265625,,32976.05859375,,,106
,,,,,,,,,0.00015286202893495193,9.57172173609717e-05,107
,1.1378549337387085,1,,1.0265017747879028,,63937.58984375,,31969.8203125,,,107
,,,,,,,,,0.00015072300100329024,9.443380060197468e-05,108
,1.0289485454559326,1,,0.4999167323112488,,57765.359375,,28883.1796875,,,108
,,,,,,,,,0.0001483245944126516,9.299475664759149e-05,109
,1.2319130897521973,1,,1.7475051879882812,,59467.890625,,29735.69140625,,,109
,,,,,,,,,0.0001456762745781215,9.140576474687341e-05,110
,1.4139472246170044,1,,0.5967375040054321,,54838.17578125,,27419.68359375,,,110
,,,,,,,,,0.0001427884932081846,8.967309592491126e-05,111
,1.1784085035324097,1,,1.1074604988098145,,58952.1875,,29477.201171875,,,111
,,,,,,,,,0.0001396726470566063,8.780358823396426e-05,112
,1.0364774465560913,1,,0.8377461433410645,,54448.39453125,,27225.03515625,,,112
,,,,,,,,,0.0001363410329446521,8.580461976679174e-05,113
,1.0315886735916138,1,,1.8207567930221558,,55725.515625,,27864.578125,,,113
,,,,,,,,,0.00013280679923115217,8.368407953869176e-05,114
,1.5125408172607422,1,,0.845843493938446,,58126.16796875,,29063.9296875,,,114
,,,,,,,,,0.00012908389392193585,8.145033635316196e-05,115
,1.011439561843872,1,,1.0260101556777954,,54091.734375,,27046.892578125,,,115
,,,,,,,,,0.00012518700962342512,7.911220577405551e-05,116
,0.9027076959609985,1,,0.8169937133789062,,54387.30859375,,27194.47265625,,,116
,,,,,,,,,0.00012113152555762902,7.667891533457784e-05,117
,1.0497777462005615,1,,1.5158833265304565,,52263.52734375,,26133.279296875,,,117
,,,,,,,,,0.00011693344686738084,7.416006812042892e-05,118
,1.185917615890503,1,,0.47728657722473145,,51956.02734375,,25978.4921875,,,118
,,,,,,,,,0.00011260934145135125,7.156560487081115e-05,119
,1.4296793937683105,1,,1.880856990814209,,54009.5625,,27006.662109375,,,119
,,,,,,,,,0.00010817627457812146,6.890576474687327e-05,120
,1.4353501796722412,1,,1.354081392288208,,52486.44140625,,26244.57421875,,,120
,,,,,,,,,0.00010365174153736439,6.619104492241902e-05,121
,1.0421316623687744,1,,0.4767390489578247,,51750.5546875,,25875.75390625,,,121
,,,,,,,,,9.905359859392963e-05,6.343215915635815e-05,122
,1.1069824695587158,1,,1.1347296237945557,,53834.57421875,,26918.421875,,,122
,,,,,,,,,9.43999925173231e-05,6.063999551039421e-05,123
,0.9878202676773071,1,,1.3270034790039062,,49452.546875,,24727.599609375,,,123
,,,,,,,,,8.97092889646988e-05,5.782557337881961e-05,124
,0.9700902700424194,1,,0.7921741008758545,,51999.79296875,,26000.6875,,,124
,,,,,,,,,8.50000000000003e-05,5.50000000000005e-05,125
,0.8953539133071899,1,,1.066195011138916,,50438.2734375,,25220.203125,,,125
,,,,,,,,,8.029071103530169e-05,5.2174426621181306e-05,126
,0.9484826922416687,1,,1.4632108211517334,,57277.6796875,,28640.3046875,,,126
,,,,,,,,,7.560000748267738e-05,4.93600044896067e-05,127
,0.8318007588386536,1,,1.0277454853057861,,53407.25,,26704.65234375,,,127
,,,,,,,,,7.09464014060708e-05,4.656784084364273e-05,128
,0.7867282032966614,1,,1.2978174686431885,,52355.8671875,,26179.23046875,,,128
,,,,,,,,,6.634825846263605e-05,4.380895507758186e-05,129
,0.7950717210769653,1,,1.5279829502105713,,51996.69921875,,25999.87890625,,,129
,,,,,,,,,6.182372542187912e-05,4.1094235253127685e-05,130
,0.7091339826583862,1,,1.1895725727081299,,50160.765625,,25081.572265625,,,130
,,,,,,,,,5.739065854864935e-05,3.84343951291898e-05,131
,0.692794919013977,1,,2.1142964363098145,,50506.17578125,,25255.203125,,,131
,,,,,,,,,5.306655313261963e-05,3.5839931879571955e-05,132
,0.7412478923797607,1,,1.4408316612243652,,49275.53125,,24639.20703125,,,132
,,,,,,,,,4.8868474442371444e-05,3.332108466542303e-05,133
,0.6366740465164185,1,,2.413389205932617,,50029.578125,,25017.201171875,,,133
,,,,,,,,,4.4812990376575356e-05,3.0887794225945364e-05,134
,0.7291684746742249,1,,0.9780910611152649,,47634.79296875,,23818.375,,,134
,,,,,,,,,4.0916106078064626e-05,2.8549663646838913e-05,135
,0.9179001450538635,1,,2.974020004272461,,50477.4453125,,25241.697265625,,,135
,,,,,,,,,3.71932007688483e-05,2.6315920461309096e-05,136
,0.8009809851646423,1,,1.8337489366531372,,47169.1953125,,23586.4296875,,,136
,,,,,,,,,3.365896705534839e-05,2.4195380233209137e-05,137
,0.6741132736206055,1,,1.3907511234283447,,48440.48828125,,24221.634765625,,,137
,,,,,,,,,3.0327352943394186e-05,2.21964117660366e-05,138
,0.7476430535316467,1,,1.9019572734832764,,46840.984375,,23422.39453125,,,138
,,,,,,,,,2.7211506791815864e-05,2.0326904075089594e-05,139
,0.5833919644355774,1,,2.0612950325012207,,50714.07421875,,25359.09765625,,,139
,,,,,,,,,2.4323725421879007e-05,1.8594235253127466e-05,140
,0.6081888675689697,1,,2.081120491027832,,49743.59375,,24873.87890625,,,140
,,,,,,,,,2.1675405587348935e-05,1.700524335240941e-05,141
,0.5588533282279968,1,,1.728928565979004,,47138.984375,,23571.21875,,,141
,,,,,,,,,1.927699899671024e-05,1.5566199398026183e-05,142
,0.5692024230957031,1,,2.056957244873047,,46928.0234375,,23466.0703125,,,142
,,,,,,,,,1.7137971065048547e-05,1.428278263902916e-05,143
,0.571185827255249,1,,2.350844383239746,,50134.671875,,25069.6875,,,143
,,,,,,,,,1.5266763558381157e-05,1.3160058135028719e-05,144
,0.5656888484954834,1,,2.3022422790527344,,49022.5234375,,24513.564453125,,,144
,,,,,,,,,1.3670761277863505e-05,1.220245676671812e-05,145
,0.6794750094413757,1,,2.301152229309082,,48724.390625,,24364.49609375,,,145
,,,,,,,,,1.2356262915352685e-05,1.1413757749211623e-05,146
,0.5391308665275574,1,,2.4758620262145996,,49554.546875,,24779.75,,,146
,,,,,,,,,1.1328456195348342e-05,1.0797073717209012e-05,147
,0.4535803198814392,1,,2.4942197799682617,,49135.0703125,,24570.03125,,,147
,,,,,,,,,1.0591397401414162e-05,1.0354838440848501e-05,148
,0.49859851598739624,1,,2.154869318008423,,45796.68359375,,22900.49609375,,,148
,,,,,,,,,1.0147995367879634e-05,1.0088797220727781e-05,149
,0.5165852904319763,1,,2.5172698497772217,,46990.40625,,23497.72265625,,,149
1.0533148050308228,,1,1.270683765411377,,56175.4609375,,28089.0078125,,,,149
,,,,,,,,,1e-05,1e-05,150
,0.6114490032196045,2,,2.4211130142211914,,48083.87109375,,24044.35546875,,,150
,,,,,,,,,1.0147995367879634e-05,1.0088797220727781e-05,151
,0.45782792568206787,2,,2.7745065689086914,,46037.3984375,,23021.474609375,,,151
,,,,,,,,,1.0591397401414154e-05,1.0354838440848494e-05,152
,0.5725535154342651,2,,2.8081488609313965,,47568.578125,,23787.09765625,,,152
,,,,,,,,,1.1328456195348359e-05,1.0797073717209019e-05,153
,0.5365599393844604,2,,2.187466621398926,,44253.0703125,,22128.72265625,,,153
,,,,,,,,,1.2356262915352677e-05,1.1413757749211612e-05,154
,0.5072686672210693,2,,2.917048692703247,,48271.453125,,24138.64453125,,,154
,,,,,,,,,1.3670761277863488e-05,1.2202456766718103e-05,155
,0.705815315246582,2,,2.7391958236694336,,53017.64453125,,26511.5625,,,155
,,,,,,,,,1.526676355838114e-05,1.3160058135028698e-05,156
,0.47288885712623596,2,,2.4640536308288574,,47831.171875,,23918.05078125,,,156
,,,,,,,,,1.713797106504852e-05,1.4282782639029132e-05,157
,0.4345618486404419,2,,2.7290468215942383,,47584.42578125,,23794.94140625,,,157
,,,,,,,,,1.927699899671027e-05,1.5566199398026187e-05,158
,0.5610254406929016,2,,2.919651508331299,,47344.9609375,,23675.3984375,,,158
,,,,,,,,,2.1675405587348908e-05,1.7005243352409374e-05,159
,0.44333910942077637,2,,3.649688959121704,,45607.6171875,,22807.45703125,,,159
,,,,,,,,,2.4323725421878973e-05,1.8594235253127422e-05,160
,0.8009203672409058,2,,1.2800620794296265,,49499.3984375,,24750.98046875,,,160
,,,,,,,,,2.721150679181583e-05,2.0326904075089546e-05,161
,0.7048791646957397,2,,4.319329738616943,,44962.3359375,,22485.48828125,,,161
,,,,,,,,,3.0327352943394145e-05,2.2196411766036543e-05,162
,0.8538628816604614,2,,2.088366985321045,,49404.6796875,,24704.427734375,,,162
,,,,,,,,,3.365896705534835e-05,2.4195380233209076e-05,163
,0.5009550452232361,2,,2.262500047683716,,49658.68359375,,24831.60546875,,,163
,,,,,,,,,3.7193200768848264e-05,2.6315920461309035e-05,164
,0.6924095153808594,2,,3.9519782066345215,,49748.3515625,,24878.12890625,,,164
,,,,,,,,,4.091610607806449e-05,2.8549663646838785e-05,165
,1.1552547216415405,2,,2.463773727416992,,47540.81640625,,23772.87109375,,,165
,,,,,,,,,4.481299037657544e-05,3.0887794225945364e-05,166
,0.5117607116699219,2,,1.283073902130127,,47507.24609375,,23754.90625,,,166
,,,,,,,,,4.8868474442371526e-05,3.332108466542303e-05,167
,0.8471080660820007,2,,3.8428120613098145,,51417.1796875,,25712.431640625,,,167
,,,,,,,,,5.3066553132619714e-05,3.583993187957196e-05,168
,0.8478163480758667,2,,2.5656909942626953,,47052.0703125,,23528.6015625,,,168
,,,,,,,,,5.739065854864931e-05,3.8434395129189735e-05,169
,0.4090055227279663,2,,1.8433735370635986,,51216.546875,,25610.1171875,,,169
,,,,,,,,,6.18237254218791e-05,4.109423525312762e-05,170
,0.6849504113197327,2,,2.8458333015441895,,50694.8984375,,25350.296875,,,170
,,,,,,,,,6.634825846263604e-05,4.38089550775818e-05,171
,0.5022315979003906,2,,3.4296963214874268,,49252.73828125,,24629.798828125,,,171
,,,,,,,,,7.09464014060708e-05,4.656784084364266e-05,172
,0.6551288962364197,2,,1.8590028285980225,,48733.953125,,24368.8359375,,,172
,,,,,,,,,7.560000748267733e-05,4.936000448960659e-05,173
,0.5547866821289062,2,,2.945384979248047,,51903.1953125,,25954.54296875,,,173
,,,,,,,,,8.029071103530162e-05,5.2174426621181184e-05,174
,0.5285057425498962,2,,3.7310376167297363,,50438.375,,25222.91796875,,,174
,,,,,,,,,8.50000000000001e-05,5.500000000000029e-05,175
,0.963584303855896,2,,0.26919010281562805,,49547.80078125,,24774.169921875,,,175
,,,,,,,,,8.970928896469873e-05,5.782557337881949e-05,176
,2.4083375930786133,2,,5.181230545043945,,49019.921875,,24515.142578125,,,176
,,,,,,,,,9.439999251732319e-05,6.063999551039417e-05,177
,3.7766482830047607,2,,3.922436475753784,,47453.6171875,,23730.73046875,,,177
,,,,,,,,,9.905359859392969e-05,6.34321591563581e-05,178
,1.9611183404922485,2,,0.8329745531082153,,47155.30859375,,23578.48828125,,,178
,,,,,,,,,0.00010365174153736443,6.619104492241896e-05,179
,0.8700544834136963,2,,0.6874151229858398,,53103.0390625,,26552.20703125,,,179
,,,,,,,,,0.00010817627457812138,6.890576474687315e-05,180
,1.571964979171753,2,,1.6080129146575928,,55467.7734375,,27735.494140625,,,180
,,,,,,,,,0.00011260934145135117,7.156560487081104e-05,181
,0.7630760073661804,2,,1.994971513748169,,54527.0625,,27265.52734375,,,181
,,,,,,,,,0.00011693344686738076,7.416006812042881e-05,182
,0.996609091758728,2,,1.538081407546997,,51362.21484375,,25682.64453125,,,182
,,,,,,,,,0.00012113152555762897,7.667891533457775e-05,183
,0.7474428415298462,2,,1.1806249618530273,,51192.0078125,,25597.18359375,,,183
,,,,,,,,,0.00012518700962342507,7.911220577405543e-05,184
,0.658362090587616,2,,1.234501838684082,,50357.203125,,25179.8359375,,,184
,,,,,,,,,0.00012908389392193593,8.145033635316196e-05,185
,0.8142082095146179,2,,1.6872220039367676,,51971.44140625,,25987.408203125,,,185
