d_loss_epoch,d_loss_step,epoch,g_loss/adv_epoch,g_loss/adv_step,g_loss/rec_epoch,g_loss/rec_step,g_loss/total_epoch,g_loss/total_step,lr-Adam,lr-Adam-1,step,val_loss,val_psnr,val_ssim
,,,,,,,,,1e-05,1e-05,3750,,,
,0.07127432525157928,50,,7.2272796630859375,,21837.900390625,,10926.177734375,,,3750,,,
,,,,,,,,,1.0147995367879634e-05,1.0088797220727781e-05,3751,,,
,0.043961673974990845,50,,6.5122551918029785,,21224.599609375,,10618.8125,,,3751,,,
,,,,,,,,,1.0591397401414003e-05,1.0354838440848404e-05,3752,,,
,0.15910324454307556,50,,6.700934886932373,,22377.46484375,,11195.4326171875,,,3752,,,
,,,,,,,,,1.1328456195348281e-05,1.0797073717208975e-05,3753,,,
,0.014153189025819302,50,,6.570807933807373,,21734.234375,,10873.6875,,,3753,,,
,,,,,,,,,1.2356262915353336e-05,1.1413757749212012e-05,3754,,,
,0.015540102496743202,50,,7.140774250030518,,22041.23046875,,11027.755859375,,,3754,,,
,,,,,,,,,1.3670761277864598e-05,1.2202456766718776e-05,3755,,,
,0.05131049454212189,50,,7.018682956695557,,22238.39453125,,11126.2158203125,,,3755,,,
,,,,,,,,,1.5266763558382814e-05,1.3160058135029711e-05,3756,,,
,0.014160482212901115,50,,7.347414970397949,,21291.814453125,,10653.2548828125,,,3756,,,
,,,,,,,,,1.7137971065050858e-05,1.4282782639030545e-05,3757,,,
,0.026245910674333572,50,,7.440936088562012,,22050.0625,,11032.47265625,,,3757,,,
,,,,,,,,,1.9276998996712288e-05,1.5566199398027413e-05,3758,,,
,0.007537038531154394,50,,7.058448314666748,,21324.04296875,,10669.080078125,,,3758,,,
,,,,,,,,,2.167540558735167e-05,1.7005243352411055e-05,3759,,,
,0.008705247193574905,50,,7.6052727699279785,,21765.87890625,,10890.544921875,,,3759,,,
,,,,,,,,,2.432372542188258e-05,1.8594235253129614e-05,3760,,,
,0.03576778620481491,50,,7.580629348754883,,21079.50390625,,10547.33203125,,,3760,,,
,,,,,,,,,2.721150679182039e-05,2.032690407509231e-05,3761,,,
,0.005854582879692316,50,,7.756307601928711,,22705.87890625,,11360.6953125,,,3761,,,
,,,,,,,,,3.0327352943399742e-05,2.2196411766039935e-05,3762,,,
,0.050359226763248444,50,,5.833742141723633,,21426.962890625,,10719.3154296875,,,3762,,,
,,,,,,,,,3.365896705535351e-05,2.4195380233212207e-05,3763,,,
,0.024825137108564377,50,,8.104450225830078,,21672.232421875,,10844.220703125,,,3763,,,
,,,,,,,,,3.719320076885454e-05,2.6315920461312837e-05,3764,,,
,0.006229192949831486,50,,8.22653579711914,,21770.10546875,,10893.279296875,,,3764,,,
,,,,,,,,,4.091610607807196e-05,2.8549663646843304e-05,3765,,,
,0.08110200613737106,50,,8.178617477416992,,20692.10546875,,10354.2314453125,,,3765,,,
,,,,,,,,,4.481299037658395e-05,3.088779422595052e-05,3766,,,
,0.009627372026443481,50,,8.381912231445312,,22384.08203125,,11200.423828125,,,3766,,,
,,,,,,,,,4.8868474442383235e-05,3.332108466543011e-05,3767,,,
,0.018350394442677498,50,,7.321194648742676,,22283.71484375,,11149.1787109375,,,3767,,,
,,,,,,,,,5.306655313263287e-05,3.583993187957991e-05,3768,,,
,0.01145406998693943,50,,7.347660064697266,,21788.849609375,,10901.7724609375,,,3768,,,
,,,,,,,,,5.739065854865998e-05,3.84343951291962e-05,3769,,,
,0.027261236682534218,50,,6.4715576171875,,22889.68359375,,11451.3125,,,3769,,,
,,,,,,,,,6.182372542189322e-05,4.109423525313616e-05,3770,,,
,0.038711123168468475,50,,9.636512756347656,,22244.7890625,,11132.03125,,,3770,,,
,,,,,,,,,6.634825846265167e-05,4.380895507759125e-05,3771,,,
,0.012077274732291698,50,,10.1353120803833,,22871.08203125,,11445.67578125,,,3771,,,
,,,,,,,,,7.094640140608797e-05,4.656784084365305e-05,3772,,,
,0.014585252851247787,50,,8.779640197753906,,22081.90234375,,11049.7314453125,,,3772,,,
,,,,,,,,,7.560000748269606e-05,4.936000448961793e-05,3773,,,
,0.004581717308610678,50,,8.628111839294434,,23096.796875,,11557.0263671875,,,3773,,,
,,,,,,,,,8.029071103531981e-05,5.21744266211922e-05,3774,,,
,0.004731250926852226,50,,7.703857421875,,22790.189453125,,11402.798828125,,,3774,,,
,,,,,,,,,8.500000000001989e-05,5.5000000000012274e-05,3775,,,
,0.05709395557641983,50,,4.28627872467041,,23634.484375,,11821.5283203125,,,3775,,,
,,,,,,,,,8.970928896471997e-05,5.782557337883234e-05,3776,,,
,0.07674828171730042,50,,13.604820251464844,,22790.44921875,,11408.830078125,,,3776,,,
,,,,,,,,,9.439999251734587e-05,6.063999551040791e-05,3777,,,
,0.7588670253753662,50,,6.160179138183594,,23531.861328125,,11772.0908203125,,,3777,,,
,,,,,,,,,9.905359859395395e-05,6.343215915637277e-05,3778,,,
,0.01909807324409485,50,,0.9470441341400146,,23423.953125,,11712.9228515625,,,3778,,,
,,,,,,,,,0.00010365174153739026,6.619104492243458e-05,3779,,,
,1.004713535308838,50,,6.191041946411133,,23246.65234375,,11629.517578125,,,3779,,,
,,,,,,,,,0.00010817627457814671,6.890576474688847e-05,3780,,,
,0.34140074253082275,50,,7.943206787109375,,23972.60546875,,11994.24609375,,,3780,,,
