epoch,loss/ck_step,loss/noise_step,loss/post_step,loss/rec_step,loss/total_step,lr-Adam,step
,,,,,,0.00016,0
0,0.0,0.2834472060203552,0.17574487626552582,0.9276890754699707,0.7912279367446899,,0
,,,,,,0.00016,1
0,0.0,0.8042390942573547,0.2845946252346039,0.883593738079071,1.3171846866607666,,1
,,,,,,0.00016,2
0,0.0,0.9503079652786255,0.23927123844623566,0.8449593782424927,1.432605504989624,,2
,,,,,,0.00016,3
0,0.0,1.0141009092330933,0.27679377794265747,0.7821583151817322,1.4743784666061401,,3
,,,,,,0.00016,4
0,0.0,0.3002673387527466,0.19336223602294922,0.7596144676208496,0.7284151315689087,,4
,,,,,,0.00016,5
0,0.0,0.8091456294059753,0.26708728075027466,0.7196629047393799,1.2357488870620728,,5
,,,,,,0.00016,6
0,0.0,0.31465309858322144,0.16380304098129272,0.6784299612045288,0.6948188543319702,,6
,,,,,,0.00016,7
0,0.0,0.16820020973682404,0.14724703133106232,0.6208635568618774,0.515443742275238,,7
,,,,,,0.00016,8
0,0.0,1.2174794673919678,0.3164556324481964,0.6027527451515198,1.5979697704315186,,8
,,,,,,0.00016,9
0,0.0,0.03763486444950104,0.11759218573570251,0.5730682611465454,0.35356706380844116,,9
,,,,,,0.00016,10
0,0.0,1.076246976852417,0.2795354723930359,0.550178587436676,1.4212201833724976,,10
,,,,,,0.00016,11
0,0.0,0.009825780056416988,0.08253954350948334,0.5103392004966736,0.2856302559375763,,11
,,,,,,0.00016,12
0,0.0,1.0285371541976929,0.2581310272216797,0.44689643383026123,1.3165180683135986,,12
,,,,,,0.00016,13
0,0.0,0.30650973320007324,0.15633109211921692,0.4310894310474396,0.5611371994018555,,13
,,,,,,0.00016,14
0,0.0,0.10614731907844543,0.13377973437309265,0.4242502450942993,0.35171738266944885,,14
,,,,,,0.00016,15
0,0.0,0.23916594684123993,0.15231803059577942,0.37944626808166504,0.4669685959815979,,15
,,,,,,0.00016,16
0,0.0,0.004912198521196842,0.06551165133714676,0.3762154281139374,0.2093978226184845,,16
,,,,,,0.00016,17
0,0.0,0.04321412742137909,0.08377683162689209,0.35948169231414795,0.2438991665840149,,17
,,,,,,0.00016,18
0,0.0,0.3593899607658386,0.15093199908733368,0.33334848284721375,0.5637972354888916,,18
,,,,,,0.00016,19
