epoch,loss/fwd_nll_step,loss/post_l1_step,loss/rec_step,loss/total_step,lr-Adam,step
0,0.9772002696990967,0.05734340846538544,0.19418558478355408,1.0886290073394775,,37
,,,,,0.00016,38
0,0.9669095277786255,0.06574058532714844,0.20053112506866455,1.0836102962493896,,38
,,,,,0.00016,39
0,0.9649015069007874,0.06663759052753448,0.19543641805648804,1.0792790651321411,,39
,,,,,0.00016,40
0,0.9630131721496582,0.06493939459323883,0.19701367616653442,1.0777548551559448,,40
,,,,,0.00016,41
0,0.9705926775932312,0.05437075346708298,0.18139490485191345,1.0748828649520874,,41
,,,,,0.00016,42
0,0.9491884112358093,0.05943961441516876,0.18327274918556213,1.0556846857070923,,42
,,,,,0.00016,43
0,0.9473516345024109,0.07030163705348969,0.19648003578186035,1.0631670951843262,,43
,,,,,0.00016,44
0,0.958202064037323,0.06408040225505829,0.17201614379882812,1.0602302551269531,,44
,,,,,0.00016,45
0,0.9490799903869629,0.06153550744056702,0.1745913326740265,1.0517594814300537,,45
,,,,,0.00016,46
0,0.9418927431106567,0.05807695537805557,0.18485841155052185,1.0488412380218506,,46
,,,,,0.00016,47
0,0.9484935998916626,0.0644153356552124,0.16304630041122437,1.0461206436157227,,47
,,,,,0.00016,48
0,0.9400759339332581,0.0620037242770195,0.16643190383911133,1.0387928485870361,,48
,,,,,0.00016,49
0,0.9305238723754883,0.05518998205661774,0.17721489071846008,1.0329288244247437,,49
,,,,,0.00016,50
0,0.9409976005554199,0.05044756829738617,0.1682678759098053,1.0377434492111206,,50
,,,,,0.00016,51
0,0.9281339049339294,0.055307433009147644,0.1577347218990326,1.020828127861023,,51
,,,,,0.00016,52
0,0.9282525777816772,0.058449625968933105,0.16168884932994843,1.0237094163894653,,52
,,,,,0.00016,53
0,0.9348627328872681,0.05341366305947304,0.1541098803281784,1.0252711772918701,,53
,,,,,0.00016,54
0,0.9256409406661987,0.05957254394888878,0.15902790427207947,1.0200481414794922,,54
,,,,,0.00016,55
0,0.933933675289154,0.05006793886423111,0.15190306305885315,1.0224021673202515,,55
,,,,,0.00016,56
0,0.915439248085022,0.05982711911201477,0.16744613647460938,1.0141191482543945,,56
,,,,,0.00016,57
0,0.9326385259628296,0.04651238024234772,0.14660730957984924,1.0175702571868896,,57
,,,,,0.00016,58
0,0.9066187143325806,0.05818802863359451,0.16184192895889282,1.0020866394042969,,58
,,,,,0.00016,59
0,0.9206925630569458,0.049238260835409164,0.14153853058815002,1.003771424293518,,59
,,,,,0.00016,60
0,0.896685004234314,0.05740274488925934,0.1587342917919159,0.9904029369354248,,60
,,,,,0.00016,61
0,0.9155017137527466,0.04902750998735428,0.1371198296546936,0.9963185787200928,,61
,,,,,0.00016,62
0,0.9054521918296814,0.058816857635974884,0.15702903270721436,0.9986709356307983,,62
,,,,,0.00016,63
0,0.9130312204360962,0.05637534335255623,0.1492694467306137,1.0017597675323486,,63
,,,,,0.00016,64
0,0.9202618598937988,0.04540272802114487,0.1491880565881729,1.0062066316604614,,64
,,,,,0.00016,65
0,0.9025329947471619,0.05243055894970894,0.1547240912914276,0.9930026531219482,,65
,,,,,0.00016,66
0,0.9066582322120667,0.05049051344394684,0.13453882932662964,0.9865502715110779,,66
,,,,,0.00016,67
0,0.8966547846794128,0.06852544844150543,0.1779702603816986,1.002771258354187,,67
,,,,,0.00016,68
0,0.9330981969833374,0.038373544812202454,0.11806942522525787,1.0017263889312744,,68
,,,,,0.00016,69
0,0.939502477645874,0.03524402529001236,0.11776512861251831,1.007196068763733,,69
,,,,,0.00016,70
0,0.9074954390525818,0.04391978681087494,0.12648722529411316,0.9817190170288086,,70
,,,,,0.00016,71
0,0.8875340223312378,0.05721549689769745,0.14232975244522095,0.9730027914047241,,71
,,,,,0.00016,72
0,0.8874589800834656,0.05415244400501251,0.14208662509918213,0.9720404148101807,,72
,,,,,0.00016,73
0,0.8845013380050659,0.051611751317977905,0.14187100529670715,0.968339741230011,,73
,,,,,0.00016,74
0,0.8738032579421997,0.05495201796293259,0.1423376053571701,0.9587100744247437,,74
,,,,,0.00016,75
0,0.889329195022583,0.048943303525447845,0.1379062831401825,0.970518171787262,,75
,,,,,0.00016,76
0,0.860863983631134,0.05615583062171936,0.14682629704475403,0.9483160972595215,,76
,,,,,0.00016,77
0,0.8683438301086426,0.055536456406116486,0.14052270352840424,0.9524892568588257,,77
,,,,,0.00016,78
0,0.8780474066734314,0.050978872925043106,0.1442798674106598,0.9629320502281189,,78
,,,,,0.00016,79
0,0.8691755533218384,0.050878651440143585,0.136417418718338,0.9501039981842041,,79
,,,,,0.00016,80
0,0.8498395681381226,0.06376129388809204,0.16182461380958557,0.9466922283172607,,80
,,,,,0.00016,81
0,0.9054738283157349,0.040691226720809937,0.11608970165252686,0.973691463470459,,81
,,,,,0.00016,82
0,0.8827297687530518,0.04679609835147858,0.1257895529270172,0.9573235511779785,,82
,,,,,0.00016,83
0,0.8779874444007874,0.06614229083061218,0.1732897162437439,0.9811678528785706,,83
,,,,,0.00016,84
0,0.8974124193191528,0.03899708762764931,0.11566756665706635,0.9649955034255981,,84
,,,,,0.00016,85
0,0.9059910774230957,0.0382402203977108,0.11717401444911957,0.9741381406784058,,85
,,,,,0.00016,86
0,0.8927594423294067,0.03949002921581268,0.12318442016839981,0.9642242193222046,,86
,,,,,0.00016,87
0,0.8915774822235107,0.04366328567266464,0.12567764520645142,0.9653321504592896,,87
,,,,,0.00016,88
0,0.8529282808303833,0.05759383738040924,0.1447996199131012,0.9397265315055847,,88
,,,,,0.00016,89
0,0.863053560256958,0.04750370606780052,0.12654238939285278,0.9382006525993347,,89
,,,,,0.00016,90
0,0.8417726755142212,0.05785777419805527,0.14629918336868286,0.9293867349624634,,90
,,,,,0.00016,91
0,0.8574809432029724,0.05062146484851837,0.12756776809692383,0.9339202046394348,,91
,,,,,0.00016,92
0,0.8392531275749207,0.05766952037811279,0.15017712116241455,0.9287590980529785,,92
,,,,,0.00016,93
0,0.8361821174621582,0.056325942277908325,0.13436545431613922,0.9174462556838989,,93
,,,,,0.00016,94
0,0.8295010328292847,0.06767946481704712,0.1603051722049713,0.9265735149383545,,94
,,,,,0.00016,95
0,0.8833459615707397,0.03858112916350365,0.10658146440982819,0.9462819695472717,,95
,,,,,0.00016,96
0,0.8410606384277344,0.054253458976745605,0.16256499290466309,0.9359065294265747,,96
,,,,,0.00016,97
0,0.827909529209137,0.06251706182956696,0.1712018847465515,0.9291397333145142,,97
,,,,,0.00016,98
0,0.8640884757041931,0.043029263615608215,0.12182557582855225,0.9357585906982422,,98
,,,,,0.00016,99
0,0.830059289932251,0.05658780038356781,0.1499079167842865,0.9191602468490601,,99
,,,,,0.00016,100
0,0.8311069011688232,0.05491294711828232,0.1436368227005005,0.9166535139083862,,100
,,,,,0.00016,101
0,0.8349031209945679,0.05758795142173767,0.1611100435256958,0.9298551082611084,,101
,,,,,0.00016,102
0,0.8375698328018188,0.049313679337501526,0.13446414470672607,0.9171303510665894,,102
,,,,,0.00016,103
0,0.8291289210319519,0.0550282746553421,0.14076250791549683,0.9132672548294067,,103
,,,,,0.00016,104
0,0.8494084477424622,0.04723052680492401,0.135599285364151,0.9290157556533813,,104
,,,,,0.00016,105
0,0.8172739744186401,0.05611118674278259,0.15483404695987701,0.9087188243865967,,105
,,,,,0.00016,106
0,0.8269432783126831,0.05480033904314041,0.14650025963783264,0.9138935804367065,,106
,,,,,0.00016,107
0,0.8158615827560425,0.05274379253387451,0.14681822061538696,0.9024566411972046,,107
,,,,,0.00016,108
0,0.8050318956375122,0.06182975322008133,0.15385355055332184,0.8974161148071289,,108
,,,,,0.00016,109
0,0.8536527156829834,0.04245797544717789,0.11660885810852051,0.9225716590881348,,109
,,,,,0.00016,110
0,0.8203456997871399,0.05785731226205826,0.14583267271518707,0.9077264070510864,,110
,,,,,0.00016,111
0,0.8688924908638,0.037977974861860275,0.1153344213962555,0.9360542297363281,,111
,,,,,0.00016,112
0,0.8033578395843506,0.07774823904037476,0.20279458165168762,0.9241922497749329,,112
,,,,,0.00016,113
0,0.8698265552520752,0.03676862269639969,0.11029466986656189,0.9341660737991333,,113
,,,,,0.00016,114
0,0.8375586867332458,0.04132536053657532,0.11878176778554916,0.9072809219360352,,114
,,,,,0.00016,115
0,0.8268353939056396,0.05378463864326477,0.1393011510372162,0.9099321365356445,,115
,,,,,0.00016,116
0,0.7956050634384155,0.05764016881585121,0.15045315027236938,0.885241687297821,,116
,,,,,0.00016,117
0,0.8057394027709961,0.05667603388428688,0.14530077576637268,0.8925588130950928,,117
,,,,,0.00016,118
0,0.764953076839447,0.06593576818704605,0.17678223550319672,0.8698281049728394,,118
,,,,,0.00016,119
0,0.7735130786895752,0.062053415924310684,0.15951968729496002,0.8687863349914551,,119
,,,,,0.00016,120
0,0.7784329056739807,0.05890019237995148,0.1625746786594391,0.8744452595710754,,120
,,,,,0.00016,121
0,0.7837492823600769,0.06494010984897614,0.175204336643219,0.8875864744186401,,121
,,,,,0.00016,122
0,0.7900712490081787,0.055256396532058716,0.14662951231002808,0.8772001266479492,,122
,,,,,0.00016,123
0,0.7475813627243042,0.07214199006557465,0.19126927852630615,0.8612515330314636,,123
,,,,,0.00016,124
0,0.7771507501602173,0.060759443789720535,0.16226932406425476,0.8734753131866455,,124
,,,,,0.00016,125
0,0.7910256385803223,0.05881999433040619,0.15950815379619598,0.8854847550392151,,125
,,,,,0.00016,126
0,0.7472392320632935,0.06473660469055176,0.17129769921302795,0.8490722179412842,,126
,,,,,0.00016,127
0,0.725875973701477,0.07280649244785309,0.1816280633211136,0.8348916172981262,,127
,,,,,0.00016,128
0,0.7660125494003296,0.05887230485677719,0.1489456593990326,0.8552035093307495,,128
,,,,,0.00016,129
0,0.7388920783996582,0.07964915037155151,0.2072305530309677,0.8624196648597717,,129
,,,,,0.00016,130
0,0.8276958465576172,0.0411328449845314,0.11754587292671204,0.8967520594596863,,130
,,,,,0.00016,131
0,0.7904809713363647,0.05400706082582474,0.16023918986320496,0.8841023445129395,,131
,,,,,0.00016,132
0,0.7476019859313965,0.07303445041179657,0.2011503279209137,0.8664357662200928,,132
,,,,,0.00016,133
0,0.7643837928771973,0.056602656841278076,0.15079082548618317,0.853929877281189,,133
,,,,,0.00016,134
0,0.7626497149467468,0.06753898411989212,0.17804336547851562,0.8685561418533325,,134
,,,,,0.00016,135
0,0.7822412252426147,0.05548989027738571,0.15152263641357422,0.871874988079071,,135
,,,,,0.00016,136
0,0.747763454914093,0.06613755971193314,0.19214314222335815,0.8603694438934326,,136
,,,,,0.00016,137
0,0.7323282361030579,0.0713406354188919,0.1854558289051056,0.8428913354873657,,137
,,,,,0.00016,138
0,0.7759160399436951,0.055537149310112,0.15263640880584717,0.8661185503005981,,138
,,,,,0.00016,139
0,0.7871375679969788,0.05846085399389267,0.16806074976921082,0.8857831954956055,,139
,,,,,0.00016,140
0,0.7346137762069702,0.06685778498649597,0.1841430366039276,0.8433997631072998,,140
,,,,,0.00016,141
0,0.748221755027771,0.06383465230464935,0.17160817980766296,0.8499844670295715,,141
,,,,,0.00016,142
0,0.7263493537902832,0.07276104390621185,0.19628608226776123,0.8426826596260071,,142
,,,,,0.00016,143
0,0.7357828617095947,0.06329967081546783,0.17210249602794647,0.8376590013504028,,143
,,,,,0.00016,144
0,0.7310476303100586,0.07236860692501068,0.19644543528556824,0.8473625183105469,,144
,,,,,0.00016,145
0,0.7745921611785889,0.05213435739278793,0.15259268879890442,0.863922119140625,,145
,,,,,0.00016,146
0,0.7375295162200928,0.07248597592115402,0.19284704327583313,0.8520745038986206,,146
,,,,,0.00016,147
0,0.753716766834259,0.056287702172994614,0.15171676874160767,0.8436470031738281,,147
,,,,,0.00016,148
0,0.7676339149475098,0.06791716814041138,0.18313513696193695,0.8761807680130005,,148
,,,,,0.00016,149
0,0.7652862668037415,0.05776899307966232,0.1475076973438263,0.8534823656082153,,149
,,,,,0.00016,150
0,0.7733039259910583,0.06855504959821701,0.189856618642807,0.8853709697723389,,150
,,,,,0.00016,151
0,0.7709659337997437,0.05046555772423744,0.1348758488893509,0.8510202169418335,,151
,,,,,0.00016,152
0,0.7176175713539124,0.07344166934490204,0.21616008877754211,0.8440580368041992,,152
,,,,,0.00016,153
0,0.7397494316101074,0.0688021183013916,0.18981781601905823,0.8518588542938232,,153
,,,,,0.00016,154
0,0.7353579998016357,0.0637122243642807,0.18150416016578674,0.842038094997406,,154
,,,,,0.00016,155
0,0.7161639928817749,0.07221832871437073,0.2009934037923813,0.8347153067588806,,155
,,,,,0.00016,156
0,0.7238613367080688,0.0699886679649353,0.18038709461688995,0.8315520286560059,,156
,,,,,0.00016,157
0,0.7135872840881348,0.07035377621650696,0.1924751102924347,0.8274133205413818,,157
,,,,,0.00016,158
0,0.7189357280731201,0.07040125876665115,0.18433013558387756,0.8287010192871094,,158
,,,,,0.00016,159
0,0.7161085605621338,0.07031378149986267,0.19252170622348785,0.829947829246521,,159
,,,,,0.00016,160
0,0.7162914276123047,0.0677887499332428,0.18083417415618896,0.8236557245254517,,160
,,,,,0.00016,161
0,0.7060297727584839,0.07747016847133636,0.20052208006381989,0.8256583213806152,,161
,,,,,0.00016,162
0,0.7558892965316772,0.056167006492614746,0.15618446469306946,0.8480232357978821,,162
,,,,,0.00016,163
0,0.7047451138496399,0.08144985139369965,0.21715492010116577,0.833685040473938,,163
,,,,,0.00016,164
0,0.7699593305587769,0.05002101883292198,0.14603355526924133,0.8554813861846924,,164
,,,,,0.00016,165
0,0.7056230306625366,0.0693550854921341,0.19435957074165344,0.8201415538787842,,165
,,,,,0.00016,166
0,0.6909173727035522,0.08368988335132599,0.21362408995628357,0.8186517953872681,,166
,,,,,0.00016,167
0,0.7512515187263489,0.054623980075120926,0.1492747962474823,0.8395448923110962,,167
,,,,,0.00016,168
0,0.7149868011474609,0.06848324835300446,0.18989643454551697,0.8270558714866638,,168
,,,,,0.00016,169
0,0.6843127012252808,0.08169297128915787,0.20904049277305603,0.8092561960220337,,169
,,,,,0.00016,170
0,0.7199811935424805,0.0642603412270546,0.18923532962799072,0.8306639790534973,,170
,,,,,0.00016,171
0,0.7338274717330933,0.06662634015083313,0.18238958716392517,0.8416788578033447,,171
,,,,,0.00016,172
0,0.728502631187439,0.07059046626091003,0.2009592056274414,0.8466298580169678,,172
,,,,,0.00016,173
0,0.7170748114585876,0.06661650538444519,0.17718464136123657,0.8223212361335754,,173
,,,,,0.00016,174
0,0.7326042652130127,0.06725972145795822,0.18864388763904572,0.8437411189079285,,174
,,,,,0.00016,175
0,0.7316442728042603,0.06549901515245438,0.19499781727790833,0.8455178737640381,,175
,,,,,0.00016,176
0,0.7100032567977905,0.07154454290866852,0.2010158896446228,0.8283973336219788,,176
,,,,,0.00016,177
0,0.7000219821929932,0.0772736445069313,0.19815748929977417,0.8184190988540649,,177
,,,,,0.00016,178
0,0.70960533618927,0.06405255198478699,0.17630058526992798,0.813768744468689,,178
,,,,,0.00016,179
0,0.713628888130188,0.07830166816711426,0.22467517852783203,0.8455419540405273,,179
,,,,,0.00016,180
0,0.7330257892608643,0.05864255130290985,0.1491657793521881,0.8222693204879761,,180
,,,,,0.00016,181
0,0.6813766360282898,0.07937626540660858,0.21129879355430603,0.8068701028823853,,181
,,,,,0.00016,182
0,0.732300877571106,0.06512145698070526,0.19281774759292603,0.8449901342391968,,182
,,,,,0.00016,183
0,0.6998167037963867,0.07253500819206238,0.18961989879608154,0.8127604126930237,,183
,,,,,0.00016,184
0,0.6947768926620483,0.07145699858665466,0.20095890760421753,0.8131205439567566,,184
,,,,,0.00016,185
0,0.671398401260376,0.07868257164955139,0.2138727307319641,0.7980053424835205,,185
,,,,,0.00016,186
0,0.700092613697052,0.0707598328590393,0.18839722871780396,0.811981201171875,,186
,,,,,0.00016,187
0,0.6637338399887085,0.08379396796226501,0.20404088497161865,0.7867027521133423,,187
,,,,,0.00016,188
0,0.706295371055603,0.06236322596669197,0.16282010078430176,0.8032962679862976,,188
,,,,,0.00016,189
0,0.7026877999305725,0.08130380511283875,0.2370060384273529,0.8415167927742004,,189
,,,,,0.00016,190
0,0.7334944009780884,0.06100761890411377,0.16847354173660278,0.8329830765724182,,190
,,,,,0.00016,191
0,0.692194402217865,0.0722455084323883,0.18645229935646057,0.803481936454773,,191
,,,,,0.00016,192
0,0.6838188171386719,0.08045987784862518,0.20198756456375122,0.8049275279045105,,192
,,,,,0.00016,193
0,0.7199277877807617,0.06337447464466095,0.17026543617248535,0.8209041357040405,,193
,,,,,0.00016,194
0,0.7004286646842957,0.07305681705474854,0.19118231534957886,0.8142840266227722,,194
,,,,,0.00016,195
0,0.6854544878005981,0.07316909730434418,0.19611681997776031,0.8018051385879517,,195
,,,,,0.00016,196
0,0.6714646816253662,0.08046983182430267,0.21130838990211487,0.7972363233566284,,196
,,,,,0.00016,197
0,0.7123900651931763,0.06706482172012329,0.18988245725631714,0.8240974545478821,,197
,,,,,0.00016,198
0,0.6504000425338745,0.08439536392688751,0.21688517928123474,0.7799414992332458,,198
,,,,,0.00016,199
0,0.6743963360786438,0.07329536974430084,0.20357507467269897,0.7945077419281006,,199
,,,,,0.00016,200
0,0.6835600137710571,0.08392417430877686,0.2294420450925827,0.8192620277404785,,200
,,,,,0.00016,201
0,0.7680695652961731,0.05303104966878891,0.15482991933822632,0.8587422966957092,,201
,,,,,0.00016,202
0,0.7192971706390381,0.06566918641328812,0.18685153126716614,0.8291401863098145,,202
,,,,,0.00016,203
0,0.6691102981567383,0.0808783620595932,0.21748626232147217,0.7980730533599854,,203
,,,,,0.00016,204
0,0.701126754283905,0.06635875999927521,0.18982456624507904,0.8126287460327148,,204
,,,,,0.00016,205
0,0.6605782508850098,0.08375538140535355,0.22288142144680023,0.7929577827453613,,205
,,,,,0.00016,206
0,0.6873844861984253,0.07156737148761749,0.19421261548995972,0.8023827075958252,,206
,,,,,0.00016,207
0,0.6880896687507629,0.0746598020195961,0.21294081211090088,0.8132250308990479,,207
,,,,,0.00016,208
0,0.6890108585357666,0.07463839650154114,0.20600241422653198,0.8106716275215149,,208
,,,,,0.00016,209
0,0.6696517467498779,0.07565641403198242,0.1887499988079071,0.7829408645629883,,209
,,,,,0.00016,210
0,0.7048341631889343,0.07344037294387817,0.21816624701023102,0.8322774171829224,,210
,,,,,0.00016,211
0,0.7170639634132385,0.06553174555301666,0.1906762719154358,0.8287850618362427,,211
,,,,,0.00016,212
0,0.679551362991333,0.08299273997545242,0.21401242911815643,0.8073056936264038,,212
,,,,,0.00016,213
0,0.7040714621543884,0.06621992588043213,0.1919228434562683,0.8165878653526306,,213
,,,,,0.00016,214
0,0.677950382232666,0.08114345371723175,0.21167030930519104,0.8040713667869568,,214
,,,,,0.00016,215
0,0.7087315320968628,0.06417202949523926,0.17588378489017487,0.8127164244651794,,215
,,,,,0.00016,216
0,0.6838659048080444,0.08439584076404572,0.23726534843444824,0.8235975503921509,,216
,,,,,0.00016,217
0,0.6808803081512451,0.07184608280658722,0.18954350054264069,0.7936135530471802,,217
,,,,,0.00016,218
0,0.733688473701477,0.06381720304489136,0.19401858747005463,0.846652090549469,,218
,,,,,0.00016,219
0,0.6504611372947693,0.081599161028862,0.2023182511329651,0.7720200419425964,,219
,,,,,0.00016,220
0,0.6775577068328857,0.07478074729442596,0.20738869905471802,0.7999472618103027,,220
,,,,,0.00016,221
0,0.6582239270210266,0.0818580836057663,0.21065253019332886,0.7840147018432617,,221
,,,,,0.00016,222
0,0.7347627878189087,0.06335322558879852,0.18351230025291443,0.8423572182655334,,222
,,,,,0.00016,223
0,0.6960841417312622,0.07333479821681976,0.21180486679077148,0.8203203082084656,,223
,,,,,0.00016,224
0,0.692378580570221,0.07236552238464355,0.19381874799728394,0.8073793053627014,,224
,,,,,0.00016,225
0,0.6664552092552185,0.07777468860149384,0.19609063863754272,0.7839441895484924,,225
,,,,,0.00016,226
0,0.7158714532852173,0.0708283856511116,0.21103401482105255,0.8390955328941345,,226
,,,,,0.00016,227
0,0.7002134323120117,0.06866857409477234,0.18428032100200653,0.8095207810401917,,227
,,,,,0.00016,228
0,0.6617538332939148,0.08464367687702179,0.24574095010757446,0.8057851791381836,,228
,,,,,0.00016,229
0,0.6842341423034668,0.07205282151699066,0.20831826329231262,0.8064064979553223,,229
,,,,,0.00016,230
0,0.6842125654220581,0.07696840167045593,0.21237999200820923,0.8096446394920349,,230
,,,,,0.00016,231
0,0.6641802787780762,0.07694105803966522,0.20532500743865967,0.7860780954360962,,231
,,,,,0.00016,232
0,0.686846911907196,0.08279630541801453,0.238522469997406,0.8268072605133057,,232
,,,,,0.00016,233
0,0.7170783281326294,0.06242947652935982,0.16509366035461426,0.815232515335083,,233
,,,,,0.00016,234
0,0.6867470741271973,0.07836480438709259,0.2260778844356537,0.8193771839141846,,234
,,,,,0.00016,235
0,0.7248526811599731,0.06191185116767883,0.1736004650592804,0.827130913734436,,235
,,,,,0.00016,236
0,0.7168985605239868,0.0686420276761055,0.1940622329711914,0.8310902118682861,,236
,,,,,0.00016,237
0,0.6634759902954102,0.07855623960494995,0.2100602686405182,0.7881451845169067,,237
,,,,,0.00016,238
0,0.6688844561576843,0.07744022458791733,0.21638858318328857,0.7964388132095337,,238
,,,,,0.00016,239
0,0.6946685910224915,0.07004494965076447,0.19797566533088684,0.8111677169799805,,239
,,,,,0.00016,240
0,0.6595010757446289,0.08274266868829727,0.22062572836875916,0.7904996871948242,,240
,,,,,0.00016,241
0,0.6933426856994629,0.06688901036977768,0.1883288323879242,0.8042293787002563,,241
,,,,,0.00016,242
0,0.6624726057052612,0.09031348675489426,0.2531019151210785,0.8116019368171692,,242
,,,,,0.00016,243
0,0.7136338353157043,0.05869123339653015,0.15710720419883728,0.8068602085113525,,243
,,,,,0.00016,244
0,0.668776273727417,0.08058115839958191,0.20599836111068726,0.7919206619262695,,244
,,,,,0.00016,245
0,0.678971529006958,0.07635834068059921,0.2099432349205017,0.8030327558517456,,245
,,,,,0.00016,246
0,0.6915395259857178,0.07155276834964752,0.1932539939880371,0.8060547113418579,,246
,,,,,0.00016,247
0,0.6644247770309448,0.07866274565458298,0.23024629056453705,0.7992136478424072,,247
,,,,,0.00016,248
0,0.6778249144554138,0.07735724747180939,0.21948686242103577,0.8069076538085938,,248
,,,,,0.00016,249
0,0.6779680252075195,0.07435260713100433,0.19862650334835052,0.7958694696426392,,249
,,,,,0.00016,250
0,0.6888939142227173,0.07610827684402466,0.19377049803733826,0.8048062920570374,,250
,,,,,0.00016,251
0,0.678606390953064,0.06784633547067642,0.17441119253635406,0.7827735543251038,,251
,,,,,0.00016,252
0,0.6367013454437256,0.09870482981204987,0.24776461720466614,0.7852598428726196,,252
,,,,,0.00016,253
0,0.7096266150474548,0.06151653081178665,0.16607451438903809,0.8080430030822754,,253
,,,,,0.00016,254
0,0.6827853918075562,0.07125940173864365,0.1995183527469635,0.8003593683242798,,254
,,,,,0.00016,255
0,0.6920198202133179,0.07682204246520996,0.21646243333816528,0.8194565773010254,,255
,,,,,0.00016,256
0,0.7249263525009155,0.06478238105773926,0.1989412009716034,0.8405925631523132,,256
,,,,,0.00016,257
0,0.6892256736755371,0.07182419300079346,0.20680847764015198,0.8105859756469727,,257
,,,,,0.00016,258
0,0.6678247451782227,0.07984302937984467,0.21635037660598755,0.7959606647491455,,258
,,,,,0.00016,259
0,0.6654003262519836,0.07610133290290833,0.19431214034557343,0.7815817594528198,,259
,,,,,0.00016,260
0,0.6619116067886353,0.07854169607162476,0.208649143576622,0.7858716249465942,,260
,,,,,0.00016,261
0,0.6806046962738037,0.07623609155416489,0.2152084857225418,0.807267963886261,,261
,,,,,0.00016,262
0,0.6939045786857605,0.0703376829624176,0.18607188761234283,0.8045249581336975,,262
,,,,,0.00016,263
